sample_id,image_path,map_mask_path,label_mask_path,width,height,center_class,center_class_value,center_area_m2,center_x,center_y,xoff,yoff,source_raster_id,source_gsd_m,spatial_group,split_v1,spatial_component_v2,spatial_buffer_pixels_v2,split
excess_00009,/home/work/data/change_detection/building/map-ortho/image/excess_00009.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00009.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00009.png,1024,1024,excess,3,58.649,202202.535,544968.258,32612,28022,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,3_3,train,spv2_0054,256,train
excess_00024,/home/work/data/change_detection/building/map-ortho/image/excess_00024.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00024.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00024.png,1024,1024,excess,3,69.781,202166.988,544897.127,32316,28615,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,3_3,train,spv2_0054,256,train
excess_00025,/home/work/data/change_detection/building/map-ortho/image/excess_00025.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00025.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00025.png,1024,1024,excess,3,69.967,202193.585,544872.982,32538,28816,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,3_3,train,spv2_0054,256,train
excess_00084,/home/work/data/change_detection/building/map-ortho/image/excess_00084.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00084.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00084.png,1024,1024,excess,3,297.682,202496.604,544692.83,35063,30317,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,4_3,train,spv2_0054,256,train
excess_00112,/home/work/data/change_detection/building/map-ortho/image/excess_00112.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00112.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00112.png,1024,1024,excess,3,222.743,202346.869,544843.958,33815,29058,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,4_3,train,spv2_0054,256,train
excess_00133,/home/work/data/change_detection/building/map-ortho/image/excess_00133.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00133.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00133.png,1024,1024,excess,3,151.795,202321.871,545147.512,33607,26528,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,4_3,train,spv2_0054,256,train
excess_00140,/home/work/data/change_detection/building/map-ortho/image/excess_00140.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00140.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00140.png,1024,1024,excess,3,216.145,202236.317,544997.223,32894,27780,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,4_3,train,spv2_0054,256,train
excess_00156,/home/work/data/change_detection/building/map-ortho/image/excess_00156.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00156.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00156.png,1024,1024,excess,3,212.789,202509.962,544836.921,35174,29116,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,4_3,train,spv2_0054,256,train
excess_00167,/home/work/data/change_detection/building/map-ortho/image/excess_00167.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00167.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00167.png,1024,1024,excess,3,127.167,202259.117,544933.705,33084,28310,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,4_3,train,spv2_0054,256,train
excess_00313,/home/work/data/change_detection/building/map-ortho/image/excess_00313.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00313.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00313.png,1024,1024,excess,3,563.351,202344.666,544410.622,33797,32669,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,4_3,train,spv2_0054,256,train
omission_00622,/home/work/data/change_detection/building/map-ortho/image/omission_00622.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00622.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00622.png,1024,1024,omission,2,97.722,202131.558,544859.777,32021,28926,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,3_3,train,spv2_0054,256,train
omission_00623,/home/work/data/change_detection/building/map-ortho/image/omission_00623.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00623.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00623.png,1024,1024,omission,2,705.344,202166.554,544851.7,32312,28993,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,3_3,train,spv2_0054,256,train
omission_00626,/home/work/data/change_detection/building/map-ortho/image/omission_00626.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00626.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00626.png,1024,1024,omission,2,308.99,202142.135,544840.352,32109,29088,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,3_3,train,spv2_0054,256,train
omission_00650,/home/work/data/change_detection/building/map-ortho/image/omission_00650.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00650.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00650.png,1024,1024,omission,2,133.643,202457.265,544524.023,34735,31724,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,4_3,train,spv2_0054,256,train
omission_00718,/home/work/data/change_detection/building/map-ortho/image/omission_00718.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00718.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00718.png,1024,1024,omission,2,192.814,202451.071,544669.643,34683,30510,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,4_3,train,spv2_0054,256,train
omission_00729,/home/work/data/change_detection/building/map-ortho/image/omission_00729.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00729.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00729.png,1024,1024,omission,2,53.53,202296.902,545145.631,33399,26544,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,4_3,train,spv2_0054,256,train
excess_00312,/home/work/data/change_detection/building/map-ortho/image/excess_00312.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00312.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00312.png,1024,1024,excess,3,51.192,202217.351,544006.072,32736,36040,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,3_4,train,spv2_0055,256,train
omission_00800,/home/work/data/change_detection/building/map-ortho/image/omission_00800.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00800.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00800.png,1024,1024,omission,2,189.119,202151.681,543840.394,32188,37421,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,3_4,train,spv2_0055,256,train
omission_00801,/home/work/data/change_detection/building/map-ortho/image/omission_00801.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00801.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00801.png,1024,1024,omission,2,135.093,202197.23,543858.034,32568,37274,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,3_4,train,spv2_0055,256,train
excess_00538,/home/work/data/change_detection/building/map-ortho/image/excess_00538.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00538.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00538.png,1024,1024,excess,3,50.731,202236.838,541525.316,32898,56713,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,4_6,train,spv2_0057,256,train
excess_00539,/home/work/data/change_detection/building/map-ortho/image/excess_00539.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00539.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00539.png,1024,1024,excess,3,195.636,202238.541,541532.553,32912,56653,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,4_6,train,spv2_0057,256,train
excess_00551,/home/work/data/change_detection/building/map-ortho/image/excess_00551.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00551.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00551.png,1024,1024,excess,3,91.595,202229.075,541389.934,32833,57841,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,4_7,train,spv2_0057,256,train
excess_00327,/home/work/data/change_detection/building/map-ortho/image/excess_00327.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00327.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00327.png,1024,1024,excess,3,190.5,202308.649,543004.359,33496,44388,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,4_5,test,spv2_0059,256,train
omission_00907,/home/work/data/change_detection/building/map-ortho/image/omission_00907.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00907.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00907.png,1024,1024,omission,2,57.314,202380.996,541927.586,34099,53361,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,4_6,train,spv2_0060,256,train
excess_00066,/home/work/data/change_detection/building/map-ortho/image/excess_00066.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00066.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00066.png,1024,1024,excess,3,89.157,202382.643,547275.713,34113,8793,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,4_1,train,spv2_0061,256,train
excess_00290,/home/work/data/change_detection/building/map-ortho/image/excess_00290.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00290.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00290.png,1024,1024,excess,3,84.779,202433.477,543260.714,34537,42251,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,4_5,test,spv2_0063,256,train
excess_00294,/home/work/data/change_detection/building/map-ortho/image/excess_00294.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00294.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00294.png,1024,1024,excess,3,92.883,202559.793,543164.0,35589,43057,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,4_5,test,spv2_0063,256,train
excess_00326,/home/work/data/change_detection/building/map-ortho/image/excess_00326.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00326.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00326.png,1024,1024,excess,3,148.157,202546.485,543194.093,35478,42807,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,4_5,test,spv2_0063,256,train
omission_00860,/home/work/data/change_detection/building/map-ortho/image/omission_00860.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00860.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00860.png,1024,1024,omission,2,63.138,202645.2,543211.345,36301,42663,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,4_5,test,spv2_0063,256,train
omission_00861,/home/work/data/change_detection/building/map-ortho/image/omission_00861.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00861.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00861.png,1024,1024,omission,2,70.628,202618.059,543201.241,36075,42747,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,4_5,test,spv2_0063,256,train
excess_00147,/home/work/data/change_detection/building/map-ortho/image/excess_00147.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00147.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00147.png,1024,1024,excess,3,240.493,202443.432,546025.281,34620,19213,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,4_2,train,spv2_0064,256,train
omission_00717,/home/work/data/change_detection/building/map-ortho/image/omission_00717.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00717.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00717.png,1024,1024,omission,2,161.885,202463.595,546024.473,34788,19220,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,4_2,train,spv2_0064,256,train
omission_01020,/home/work/data/change_detection/building/map-ortho/image/omission_01020.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01020.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01020.png,1024,1024,omission,2,87.995,202496.755,540780.784,35064,62917,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,4_7,train,spv2_0065,256,train
omission_01021,/home/work/data/change_detection/building/map-ortho/image/omission_01021.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01021.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01021.png,1024,1024,omission,2,62.261,202503.398,540865.604,35119,62211,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,4_7,train,spv2_0065,256,train
omission_01023,/home/work/data/change_detection/building/map-ortho/image/omission_01023.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01023.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01023.png,1024,1024,omission,2,136.977,202518.523,540815.298,35245,62630,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,4_7,train,spv2_0065,256,train
omission_01024,/home/work/data/change_detection/building/map-ortho/image/omission_01024.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01024.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01024.png,1024,1024,omission,2,221.84,202497.328,540847.106,35069,62365,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,4_7,train,spv2_0065,256,train
omission_01028,/home/work/data/change_detection/building/map-ortho/image/omission_01028.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01028.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01028.png,1024,1024,omission,2,57.086,202460.028,540818.559,34758,62603,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,4_7,train,spv2_0065,256,train
excess_00063,/home/work/data/change_detection/building/map-ortho/image/excess_00063.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00063.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00063.png,1024,1024,excess,3,372.228,202481.904,546228.01,34940,17524,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,4_2,train,spv2_0066,256,train
omission_01025,/home/work/data/change_detection/building/map-ortho/image/omission_01025.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01025.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01025.png,1024,1024,omission,2,64.585,202514.612,541023.821,35213,60892,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,4_7,train,spv2_0068,256,train
