sample_id,image_path,map_mask_path,label_mask_path,width,height,center_class,center_class_value,center_area_m2,xoff,yoff,spatial_group,split
excess_00258,/home/work/data/change_detection/building/map-ortho/image/excess_00258.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00258.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00258.png,1024,1024,excess,3,588.707,24127,48102,2_5,train
excess_00259,/home/work/data/change_detection/building/map-ortho/image/excess_00259.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00259.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00259.png,1024,1024,excess,3,317.746,24176,47865,2_5,train
excess_00260,/home/work/data/change_detection/building/map-ortho/image/excess_00260.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00260.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00260.png,1024,1024,excess,3,50.118,21794,50236,2_6,train
excess_00261,/home/work/data/change_detection/building/map-ortho/image/excess_00261.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00261.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00261.png,1024,1024,excess,3,222.362,21225,50358,2_6,train
excess_00262,/home/work/data/change_detection/building/map-ortho/image/excess_00262.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00262.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00262.png,1024,1024,excess,3,310.769,21504,50618,2_6,train
excess_00263,/home/work/data/change_detection/building/map-ortho/image/excess_00263.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00263.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00263.png,1024,1024,excess,3,57.369,17828,53016,2_6,train
excess_00264,/home/work/data/change_detection/building/map-ortho/image/excess_00264.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00264.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00264.png,1024,1024,excess,3,55.72,18193,52234,2_6,train
excess_00265,/home/work/data/change_detection/building/map-ortho/image/excess_00265.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00265.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00265.png,1024,1024,excess,3,556.841,14931,54266,1_6,train
excess_00267,/home/work/data/change_detection/building/map-ortho/image/excess_00267.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00267.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00267.png,1024,1024,excess,3,93.169,20162,47755,2_5,train
excess_00268,/home/work/data/change_detection/building/map-ortho/image/excess_00268.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00268.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00268.png,1024,1024,excess,3,211.961,20642,48558,2_5,train
excess_00271,/home/work/data/change_detection/building/map-ortho/image/excess_00271.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00271.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00271.png,1024,1024,excess,3,798.2,22391,44567,2_5,train
excess_00275,/home/work/data/change_detection/building/map-ortho/image/excess_00275.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00275.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00275.png,1024,1024,excess,3,340.674,24293,35025,2_4,train
excess_00279,/home/work/data/change_detection/building/map-ortho/image/excess_00279.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00279.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00279.png,1024,1024,excess,3,170.92,51025,50820,6_6,train
excess_00280,/home/work/data/change_detection/building/map-ortho/image/excess_00280.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00280.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00280.png,1024,1024,excess,3,183.89,51087,50906,6_6,train
excess_00281,/home/work/data/change_detection/building/map-ortho/image/excess_00281.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00281.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00281.png,1024,1024,excess,3,144.591,51107,35516,6_4,train
excess_00284,/home/work/data/change_detection/building/map-ortho/image/excess_00284.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00284.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00284.png,1024,1024,excess,3,161.52,50573,54599,6_6,train
excess_00285,/home/work/data/change_detection/building/map-ortho/image/excess_00285.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00285.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00285.png,1024,1024,excess,3,508.402,45598,47035,5_5,train
excess_00286,/home/work/data/change_detection/building/map-ortho/image/excess_00286.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00286.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00286.png,1024,1024,excess,3,180.05,50656,52944,6_6,train
excess_00287,/home/work/data/change_detection/building/map-ortho/image/excess_00287.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00287.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00287.png,1024,1024,excess,3,70.405,50465,48385,6_5,train
excess_00291,/home/work/data/change_detection/building/map-ortho/image/excess_00291.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00291.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00291.png,1024,1024,excess,3,53.634,34200,40923,4_4,train
excess_00295,/home/work/data/change_detection/building/map-ortho/image/excess_00295.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00295.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00295.png,1024,1024,excess,3,564.709,37902,39823,4_4,train
excess_00296,/home/work/data/change_detection/building/map-ortho/image/excess_00296.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00296.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00296.png,1024,1024,excess,3,991.57,38155,38684,4_4,train
excess_00297,/home/work/data/change_detection/building/map-ortho/image/excess_00297.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00297.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00297.png,1024,1024,excess,3,300.352,39300,38915,4_4,train
excess_00299,/home/work/data/change_detection/building/map-ortho/image/excess_00299.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00299.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00299.png,1024,1024,excess,3,78.523,41083,43261,5_5,train
excess_00300,/home/work/data/change_detection/building/map-ortho/image/excess_00300.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00300.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00300.png,1024,1024,excess,3,54.193,41766,44646,5_5,train
excess_00301,/home/work/data/change_detection/building/map-ortho/image/excess_00301.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00301.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00301.png,1024,1024,excess,3,54.299,49733,42540,6_5,train
excess_00304,/home/work/data/change_detection/building/map-ortho/image/excess_00304.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00304.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00304.png,1024,1024,excess,3,50.266,46417,32679,5_3,train
excess_00310,/home/work/data/change_detection/building/map-ortho/image/excess_00310.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00310.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00310.png,1024,1024,excess,3,72.946,37126,32222,4_3,train
excess_00311,/home/work/data/change_detection/building/map-ortho/image/excess_00311.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00311.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00311.png,1024,1024,excess,3,453.951,35158,33182,4_4,train
excess_00312,/home/work/data/change_detection/building/map-ortho/image/excess_00312.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00312.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00312.png,1024,1024,excess,3,51.192,32736,36040,3_4,train
excess_00313,/home/work/data/change_detection/building/map-ortho/image/excess_00313.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00313.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00313.png,1024,1024,excess,3,563.351,33797,32669,4_3,train
excess_00316,/home/work/data/change_detection/building/map-ortho/image/excess_00316.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00316.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00316.png,1024,1024,excess,3,71.208,36950,37813,4_4,train
excess_00318,/home/work/data/change_detection/building/map-ortho/image/excess_00318.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00318.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00318.png,1024,1024,excess,3,170.45,49801,53664,6_6,train
excess_00322,/home/work/data/change_detection/building/map-ortho/image/excess_00322.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00322.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00322.png,1024,1024,excess,3,155.974,50906,50428,6_6,train
excess_00325,/home/work/data/change_detection/building/map-ortho/image/excess_00325.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00325.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00325.png,1024,1024,excess,3,154.454,47280,43817,5_5,train
excess_00332,/home/work/data/change_detection/building/map-ortho/image/excess_00332.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00332.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00332.png,1024,1024,excess,3,131.711,40309,39675,4_4,train
excess_00333,/home/work/data/change_detection/building/map-ortho/image/excess_00333.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00333.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00333.png,1024,1024,excess,3,198.312,37304,39094,4_4,train
excess_00334,/home/work/data/change_detection/building/map-ortho/image/excess_00334.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00334.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00334.png,1024,1024,excess,3,97.172,38042,36799,4_4,train
excess_00335,/home/work/data/change_detection/building/map-ortho/image/excess_00335.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00335.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00335.png,1024,1024,excess,3,158.228,39708,37754,4_4,train
excess_00336,/home/work/data/change_detection/building/map-ortho/image/excess_00336.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00336.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00336.png,1024,1024,excess,3,53.735,38815,39507,4_4,train
excess_00337,/home/work/data/change_detection/building/map-ortho/image/excess_00337.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00337.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00337.png,1024,1024,excess,3,102.244,38904,39492,4_4,train
excess_00338,/home/work/data/change_detection/building/map-ortho/image/excess_00338.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00338.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00338.png,1024,1024,excess,3,78.435,38955,39601,4_4,train
excess_00344,/home/work/data/change_detection/building/map-ortho/image/excess_00344.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00344.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00344.png,1024,1024,excess,3,183.484,40480,34888,4_4,train
excess_00346,/home/work/data/change_detection/building/map-ortho/image/excess_00346.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00346.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00346.png,1024,1024,excess,3,212.796,39559,34676,4_4,train
excess_00347,/home/work/data/change_detection/building/map-ortho/image/excess_00347.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00347.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00347.png,1024,1024,excess,3,230.136,39445,34726,4_4,train
excess_00348,/home/work/data/change_detection/building/map-ortho/image/excess_00348.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00348.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00348.png,1024,1024,excess,3,173.427,49563,55069,6_6,train
